NAME,ELEVATION,DATE,PRCP,SNWD,TMAX,TMIN
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,2/24/2014,0.33,7.1,20,15
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,2/25/2014,0.01,11.8,29,4
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,2/26/2014,0,9.1,21,-2
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,2/27/2014,0.38,7.9,24,10
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,2/28/2014,0.32,13,27,4
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/1/2014,0.01,14.2,5,0
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/2/2014,0.15,14.2,16,5
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/3/2014,0.06,11,41,14
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/4/2014,0.03,9.1,46,26
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/5/2014,0.05,7.1,48,34
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/6/2014,0.3,5.1,47,34
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/7/2014,0,3.9,45,33
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/8/2014,0,3.9,51,26
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/9/2014,0.04,1.2,55,39
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/10/2014,0.37,0,44,36
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/11/2014,0,0,49,32
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/12/2014,0,0,51,26
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/13/2014,0,0,55,23
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/14/2014,0.04,0,49,26
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/15/2014,0,0,50,29
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/16/2014,0,0,63,23
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/17/2014,0.02,0,49,34
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/18/2014,0,0,41,27
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/19/2014,0,0,49,24
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/20/2014,0.02,0,42,27
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/21/2014,0,0,41,22
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/22/2014,0,0,44,24
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/23/2014,0.06,0,50,30
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/24/2014,0,0,52,22
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/25/2014,0,0,56,25
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/26/2014,0,0,53,33
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/27/2014,0.24,0,45,32
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/28/2014,0.04,0,52,34
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/29/2014,0.31,0,50,36
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/30/2014,0.01,0,49,32
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,3/31/2014,0.01,0,49,32
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/1/2014,0,0,56,25
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/2/2014,0,0,53,29
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/3/2014,0,0,57,28
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/4/2014,0,0,53,30
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/5/2014,0,0,52,31
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/6/2014,0.04,0,55,35
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/7/2014,0,0,64,32
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/8/2014,0,0,73,32
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/9/2014,0.03,0,58,35
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/10/2014,0,0,61,31
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/11/2014,0,0,64,28
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/12/2014,0.06,0,55,31
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/13/2014,0,0,48,26
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/14/2014,0,0,61,20
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/15/2014,0.01,0,49,35
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/16/2014,0,0,50,26
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/17/2014,0.1,0,57,40
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/18/2014,0.03,0,53,31
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/19/2014,0,0,69,24
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/20/2014,0,0,59,36
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/21/2014,0,0,73,28
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/22/2014,0.08,0,59,39
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/23/2014,0.04,0,52,36
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/24/2014,0.07,0,54,36
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/25/2014,0.07,0,61,31
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/26/2014,0.19,0,49,35
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/27/2014,0.01,0,52,30
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/28/2014,0,0,53,32
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/29/2014,0,0,62,26
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,4/30/2014,0,0,70,29
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/1/2014,0,0,79,34
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/2/2014,0,0,77,39
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/3/2014,0.1,0,68,46
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/4/2014,0.18,0,61,43
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/5/2014,0.13,0,58,39
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/6/2014,0,0,58,36
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/7/2014,0.01,0,57,37
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/8/2014,0,0,64,31
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/9/2014,0.03,0,60,43
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/10/2014,0,0,56,40
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/11/2014,0.42,0,49,32
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/12/2014,0,0,60,27
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/13/2014,0,0,68,29
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/14/2014,0,0,74,34
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/15/2014,0,0,78,40
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/16/2014,0.04,0,72,53
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/17/2014,0,0,74,43
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/18/2014,0.01,0,62,40
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/19/2014,0,0,64,42
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/20/2014,0,0,72,36
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/21/2014,0,0,78,38
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/22/2014,0,0,83,43
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/23/2014,0,0,85,43
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/24/2014,0.01,0,68,50
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/25/2014,0,0,76,42
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/26/2014,0.02,0,68,47
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/27/2014,0,0,77,38
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/28/2014,0,0,69,45
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/29/2014,0,0,66,39
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/30/2014,0,0,76,33
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,5/31/2014,0.05,0,76,50
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/1/2014,0.01,0,74,48
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/2/2014,0,0,80,41
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/3/2014,0.02,0,74,50
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/4/2014,0,0,78,44
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/5/2014,0,0,76,43
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/6/2014,0,0,73,39
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/7/2014,0,0,74,38
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/8/2014,0,0,78,42
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/9/2014,0,0,78,42
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/10/2014,0,0,76,41
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/11/2014,0,0,75,42
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/12/2014,0.03,0,81,55
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/13/2014,0.03,0,65,45
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/14/2014,0.01,0,58,45
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/15/2014,0,0,70,44
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/16/2014,0.15,0,59,47
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/17/2014,0.55,0,55,41
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/18/2014,0.41,0,51,43
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/19/2014,0.01,0,74,45
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/20/2014,0.04,0,78,44
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/21/2014,0,0,78,45
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/22/2014,0,0,81,46
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/23/2014,0,0,84,47
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/24/2014,0,0,81,54
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/25/2014,0,0,80,52
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/26/2014,0.66,0,68,56
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/27/2014,0.04,0,68,54
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/28/2014,0,0,68,49
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/29/2014,0.04,0,69,44
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,6/30/2014,0,0,78,42
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/1/2014,0,0,88,46
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/2/2014,0,0,94,52
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/3/2014,0,0,93,58
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/4/2014,0,0,90,53
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/5/2014,0,0,90,57
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/6/2014,0,0,93,53
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/7/2014,0,0,89,53
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/8/2014,0,0,93,56
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/9/2014,0,0,92,56
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/10/2014,0,0,95,54
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/11/2014,0,0,90,52
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/12/2014,0,0,94,53
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/13/2014,0,0,97,54
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/14/2014,0,0,92,63
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/15/2014,0,0,84,57
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/16/2014,0,0,93,55
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/17/2014,0,0,97,56
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/18/2014,0,0,81,55
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/19/2014,0,0,86,49
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/20/2014,0,0,85,60
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/21/2014,0.19,0,84,59
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/22/2014,0,0,90,50
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/23/2014,0.03,0,92,61
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/24/2014,0.02,0,71,51
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/25/2014,0,0,80,45
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/26/2014,0,0,86,46
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/27/2014,0,0,94,46
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/28/2014,0,0,95,55
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/29/2014,0,0,96,56
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/30/2014,0,0,95,56
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,7/31/2014,0,0,96,54
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/1/2014,0,0,97,55
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/2/2014,0.01,0,89,57
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/3/2014,0.02,0,91,59
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/4/2014,0,0,90,57
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/5/2014,0,0,93,54
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/6/2014,0,0,95,55
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/7/2014,0,0,92,54
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/8/2014,0,0,88,51
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/9/2014,0,0,88,51
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/10/2014,0,0,94,50
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/11/2014,0.05,0,98,53
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/12/2014,0,0,82,58
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/13/2014,0.27,0,91,53
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/14/2014,0.01,0,84,59
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/15/2014,0.08,0,75,53
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/16/2014,0.01,0,76,52
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/17/2014,0,0,85,50
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/18/2014,0,0,89,53
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/19/2014,0,0,90,51
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/20/2014,0.08,0,78,51
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/21/2014,0.18,0,77,50
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/22/2014,0.18,0,67,53
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/23/2014,0.02,0,59,52
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/24/2014,0,0,69,45
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/25/2014,0,0,76,42
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/26/2014,0,0,83,44
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/27/2014,0,0,85,47
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/28/2014,0,0,89,49
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/29/2014,0,0,87,48
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/30/2014,0,0,76,59
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,8/31/2014,0.03,0,71,50
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/1/2014,0,0,73,41
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/2/2014,0,0,81,41
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/3/2014,0,0,64,44
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/4/2014,0,0,71,36
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/5/2014,0,0,77,37
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/6/2014,0,0,82,36
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/7/2014,0,0,87,40
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/8/2014,0,0,85,41
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/9/2014,0.01,0,72,45
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/10/2014,0.03,0,58,41
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/11/2014,0,0,58,31
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/12/2014,0,0,71,25
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/13/2014,0,0,71,34
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/14/2014,0,0,78,33
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/15/2014,0,0,81,36
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/16/2014,0,0,78,40
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/17/2014,0,0,83,46
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/18/2014,0.03,0,81,53
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/19/2014,0,0,73,52
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/20/2014,0,0,82,42
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/21/2014,0,0,88,41
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/22/2014,0,0,88,46
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/23/2014,0,0,82,49
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/24/2014,0,0,92,50
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/25/2014,0,0,85,47
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/26/2014,0.05,0,71,50
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/27/2014,0.01,0,60,50
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/28/2014,0,0,62,54
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/29/2014,0.06,0,59,49
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,9/30/2014,0.09,0,60,45
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/1/2014,0,0,60,42
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/2/2014,0,0,61,42
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/3/2014,0,0,62,28
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/4/2014,0,0,75,33
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/5/2014,0,0,76,48
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/6/2014,0,0,79,39
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/7/2014,0,0,80,44
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/8/2014,0,0,77,42
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/9/2014,0,0,74,43
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/10/2014,0,0,73,37
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/11/2014,0.28,0,65,41
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/12/2014,0.04,0,55,40
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/13/2014,0,0,66,37
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/14/2014,0,0,70,36
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/15/2014,0.07,0,60,37
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/16/2014,0,0,57,36
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/17/2014,0,0,59,26
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/18/2014,0,0,63,39
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/19/2014,0,0,66,32
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/20/2014,0,0,70,30
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/21/2014,0.56,0,55,42
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/22/2014,0,0,62,33
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/23/2014,0.06,0,61,46
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/24/2014,0.09,0,52,42
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/25/2014,0,0,53,39
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/26/2014,0.01,0,51,40
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/27/2014,0,0,50,29
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/28/2014,0.05,0,46,24
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/29/2014,0,0,50,36
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/30/2014,0,0,56,36
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,10/31/2014,0,0,59,32
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/1/2014,0.75,0,48,34
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/2/2014,0.31,0,46,35
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/3/2014,0,0,47,34
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/4/2014,0.01,0,50,39
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/5/2014,0,0,51,42
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/6/2014,0.06,0,63,38
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/7/2014,0,0,53,32
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/8/2014,0,0,47,24
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/9/2014,0.4,0,46,32
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/10/2014,0.25,3.9,32,15
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/11/2014,0,3.1,15,5
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/12/2014,0,3.1,15,4
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/13/2014,0,2,17,-4
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/14/2014,0,1.2,20,6
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/15/2014,0,1.2,19,0
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/16/2014,0,1.2,24,4
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/17/2014,0,1.2,25,3
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/18/2014,0,1.2,24,9
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/19/2014,0,1.2,31,9
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/20/2014,0,1.2,31,16
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/21/2014,0.02,0,38,26
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/22/2014,0.09,0,44,32
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/23/2014,0.03,0,40,30
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/24/2014,0,0,42,29
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/25/2014,0.48,0,37,31
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/26/2014,0.24,2,35,31
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/27/2014,0,2,57,29
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/28/2014,0.01,0,51,41
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/29/2014,0.23,0,46,14
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,11/30/2014,0.01,2,23,5
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,12/1/2014,0.01,1.2,18,1
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,12/2/2014,0,2,30,3
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,12/3/2014,0,2,26,7
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,12/4/2014,0.15,3.1,29,22
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,12/5/2014,0.01,3.1,34,27
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,12/6/2014,0.1,2,35,28
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,12/7/2014,0,1.2,34,26
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,12/8/2014,0,0,32,27
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,12/9/2014,0,0,31,28
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,12/10/2014,0,0,47,24
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,12/11/2014,0,0,41,30
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,12/12/2014,0,0,42,25
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,12/13/2014,0.09,0,38,31
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,12/14/2014,0,0,38,30
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,12/15/2014,0,0,34,25
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,12/16/2014,0,0,30,23
"MISSOULA INTERNATIONAL AIRPORT, MT US",972.9,12/17/2014,0,0,37,26
